public_id,price_amd,price_per_sqm_amd,total_area,living_area,kitchen_area,rooms,bathrooms,ceiling_height,floor,balcony_count,has_loggia,has_parking,has_storage,condition,heating,ownership_docs,lat,lon,building_type,construction_year,total_floors,has_elevator,seismic_retrofit,district_slug
Y21-27773482,22671000,482362,47,,,2,1,,3,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-FEA4DBE3,18640600,517794,36,,,1,1,,5,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-10E36817,27709000,318494,87,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-89447F0E,28716600,368162,78,,,3,1,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-89C40407,42823000,549013,78,,,4,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-577EAA90,31739400,423192,75,,,3,1,,3,0,,,,GOOD,,,,,MONOLITH,,5,false,,nor-nork
Y21-AB2C89CF,22671000,503800,45,,,1,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-4E5A288F,25190000,484423,52,,,2,1,,1,0,,,,GOOD,,,,,PANEL,,5,false,,nor-nork
Y21-B216CEF1,18640600,443824,42,,,1,1,,4,0,,,,GOOD,,,,,PANEL,,8,true,,nor-nork
Y21-DEE3D362,21159600,414894,51,,,2,1,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-410B7FB7,27709000,355244,78,,,3,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-87A019CA,75570000,651466,116,,,4,2,,2,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,7,true,,nor-nork
Y21-6A151925,21159600,346879,61,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,9,true,,nor-nork
Y21-C7F6F58E,32495100,477869,68,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,7,true,,nor-nork
Y21-5269EEE0,31235600,422103,74,,,3,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-D433F1AA,7053200,414894,17,,,1,1,,6,0,,,,EURO_RENOVATION,,,,,STONE,,9,true,,nor-nork
Y21-08D55356,24182400,326789,74,,,3,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-1BA0555D,40304000,497580,81,,,3,1,,2,0,,,,GOOD,,,,,PANEL,,9,true,,nor-nork
Y21-BFF36C1F,20152000,296353,68,,,2,3,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,nor-nork
Y21-35793A65,6549400,327470,20,,,1,1,,6,0,,,,GOOD,,,,,STONE,,8,true,,nor-nork
Y21-7FA410A5,30177620,450412,67,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,MONOLITH,,12,true,,nor-nork
Y21-75FDB646,31739400,412200,77,,,3,1,,6,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-B7DC14B0,25190000,419833,60,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-A1724E4B,43830600,398460,110,,,4,2,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-D1CB4E00,42823000,549013,78,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-BC359EA9,23678600,503800,47,,,1,1,,3,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-8D0157A8,16071220,412083,39,,,2,1,,7,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,nor-nork
Y21-05167E87,28716600,428606,67,,,2,1,,2,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-10E8C973,20152000,245756,82,,,3,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-4878015C,31235600,459347,68,,,4,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,nor-nork
Y21-D49E528B,25190000,340405,74,,,3,1,,5,0,,,,GOOD,,,,,PANEL,,5,false,,nor-nork
Y21-E77AF698,37785000,385561,98,,,4,1,,5,0,,,,EURO_RENOVATION,,,,,MONOLITH,,9,true,,nor-nork
Y21-43A72F48,35266000,464026,76,,,3,1,,4,0,,,,GOOD,,,,,PANEL,,4,false,,nor-nork
Y21-6B33A92F,32747000,511672,64,,,3,2,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,5,false,,nor-nork
Y21-C69161EE,24686200,316490,78,,,3,1,,7,0,,,,GOOD,,,,,PANEL,,16,true,,nor-nork
Y21-2D697FEF,25190000,318861,79,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,nor-nork
Y21-94640281,29220400,495261,59,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-2C952495,22671000,462673,49,,,2,1,,2,0,,,,GOOD,,,,,PANEL,,5,false,,nor-nork
Y21-0D5137B7,11587400,331069,35,,,3,3,,8,0,,,,GOOD,,,,,PANEL,,8,true,,nor-nork
Y21-99F9587A,37281200,418890,89,,,3,1,,3,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-C6E7B0FC,57937000,413836,140,,,4,2,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,8,true,,nor-nork
Y21-9B9A7B5B,26197600,374251,70,,,3,1,,1,0,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-6BA1ED30,13098800,436627,30,,,1,1,,5,0,,,,EURO_RENOVATION,,,,,MONOLITH,,8,true,,nor-nork
Y21-B9F49243,25190000,524792,48,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-1E59436E,42823000,611757,70,,,3,1,,7,0,,,,EURO_RENOVATION,,,,,MONOLITH,,8,true,,nor-nork
Y21-9869540E,29220400,304379,96,,,3,2,,8,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,nor-nork
Y21-DB7DC8F7,14610200,429712,34,,,1,1,,3,0,,,,GOOD,,,,,PANEL,,4,false,,nor-nork
Y21-A5832587,42823000,611757,70,,,4,2,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,8,true,,nor-nork
Y21-03A0105D,75570000,590391,128,,,4,2,,10,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,12,true,,nor-nork
Y21-344075A2,10076000,503800,20,,,1,1,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,8,true,,nor-nork
Y21-7A56BBE6,25190000,381667,66,,,3,3,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,5,false,,nor-nork
Y21-3B67336C,19144400,563071,34,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,3,false,,nor-nork
Y21-8B5D679D,34258400,428230,80,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-8FD4F603,37785000,484423,78,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-477EDFF8,6549400,363856,18,,,1,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,8,true,,nor-nork
Y21-4BB10A7C,26197600,272892,96,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-30AC87A7,30731800,370263,83,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,nor-nork
Y21-F08B4EAF,25794560,263210,98,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-F20B9311,17381100,362106,48,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-121C1DB3,32747000,363856,90,,,4,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-7AF8315E,7053200,440825,16,,,1,1,,3,0,,,,GOOD,,,,,STONE,,8,true,,nor-nork
Y21-55362715,36273600,575771,63,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,nor-nork
Y21-35412259,31235600,297482,105,,,5,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-7CAE88CE,17129200,356858,48,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,14,true,,nor-nork
Y21-CE1A9A7A,40304000,419833,96,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-B7E00F30,28716600,455819,63,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,nor-nork
Y21-FC69CE54,24686200,274291,90,,,4,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-79BA7858,33754600,489197,69,,,4,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-0A71E3B1,17633000,534333,33,,,1,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-49EC9446,26449500,419833,63,,,3,1,,3,0,,,,GOOD,,,,,PANEL,,5,false,,nor-nork
Y21-D6AADF44,17633000,489806,36,,,1,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-85807A49,35266000,405356,87,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-D6CD8CDF,26197600,436627,60,,,3,1,,12,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,12,true,,nor-nork
Y21-0BD9B60B,19648200,491205,40,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,nor-nork
Y21-28BC0F0C,27709000,329869,84,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-176AE8B2,33754600,362953,93,,,4,1,,14,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,nor-nork
Y21-4DD84686,28212800,414894,68,,,2,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-7FA33E8D,21663400,380060,57,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-6136419C,40304000,516718,78,,,4,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-740B88FD,30228000,387538,78,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-96EC36BF,37785000,406290,93,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,16,true,,nor-nork
Y21-131AE346,30228000,387538,78,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-1C7A5AA9,22671000,427755,53,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,9,true,,nor-nork
Y21-6353CF15,38288800,357839,107,,,3,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,18,true,,nor-nork
Y21-CE25D4E3,30228000,397737,76,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-1718CEFF,29220400,479023,61,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-2D64E223,21159600,391844,54,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-5C5B1D78,27709000,543314,51,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-9FB5BA2B,19144400,517416,37,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-2F6FBFBD,19648200,418047,47,,,1,1,,1,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-2BFFA3E1,27709000,461817,60,,,3,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,nor-nork
Y21-CCC961F8,29170020,550378,53,,,2,1,,7,0,,,,EURO_RENOVATION,,,,,MONOLITH,,9,true,,nor-nork
Y21-DE73141B,27709000,426292,65,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-BA61F5E9,25190000,493922,51,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,nor-nork
Y21-51D7298A,27709000,346363,80,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-E984CFEE,11587400,643744,18,,,1,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,8,true,,nor-nork
Y21-AD0945E0,25190000,484423,52,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-B27AC6DE,33754600,535787,63,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-3AC4DA4C,21411500,339865,63,,,2,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-95E06C38,18640600,517794,36,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-9C6904B0,24182400,377850,64,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-C386787C,29220400,374621,78,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,4,false,,nor-nork
Y21-290B9EC2,29472300,483152,61,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-EC070FAA,36273600,483648,75,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-E5257B5A,39296400,311876,126,,,4,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-4A25F0DF,6549400,385259,17,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,8,true,,nor-nork
Y21-5D6B7979,23678600,311561,76,,,3,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-4FA7B566,27205200,418542,65,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-6E53C3D2,35266000,410070,86,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,nor-nork
Y21-27FCA36B,21663400,433268,50,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-1DF02810,24686200,465777,53,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-CA7AB9C5,30228000,403040,75,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-AE00012E,62975000,662895,95,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-1BE9943B,20655800,382515,54,,,2,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-E603B83E,40807800,420699,97,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-E398E579,21159600,391844,54,,,1,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-1595B3D0,60456000,828164,73,,,3,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-E801B0C0,37785000,401968,94,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-9716FB6A,30228000,479810,63,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,nor-nork
Y21-5F1E7BAA,31739400,453420,70,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,8,true,,nor-nork
Y21-4875F06C,28212800,282128,100,,,3,1,,16,0,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,nor-nork
Y21-1EE9BBD6,35266000,489806,72,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-109BBF7F,36021700,500301,72,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-F358E0EA,27709000,554180,50,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-B9A178A2,24182400,390039,62,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-952A5297,22167200,527790,42,,,2,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-F3724EB7,25190000,406290,62,,,2,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-8D482D05,7557000,419833,18,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,8,true,,nor-nork
Y21-71A65320,26197600,409338,64,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-AD1E21CF,18640600,414236,45,,,1,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-F28B819A,29220400,339772,86,,,3,1,,12,0,,,,NEEDS_REPAIR,,,,,PANEL,,12,true,,nor-nork
Y21-FBC51537,7557000,419833,18,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,8,true,,nor-nork
Y21-D3B06EE3,28212800,371221,76,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-AD93D1F5,28716600,345983,83,,,4,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-9601B329,23174800,454408,51,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-000486ED,29220400,374621,78,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-97E5564B,17129200,475811,36,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,6,true,,nor-nork
Y21-50B11E88,28716600,388062,74,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-2430E0A4,16625400,415635,40,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-53A2F91E,22671000,377850,60,,,2,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-D6A46F9C,30228000,451164,67,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-F9BB9878,34258400,527052,65,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-C23F1477,21663400,393880,55,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-C9C94BA0,35266000,483096,73,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-DBBDC389,20152000,428766,47,,,1,1,,9,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-2DD356A3,35266000,387538,91,,,4,1,,7,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-FFC756BE,40304000,575771,70,,,3,1,,8,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,8,true,,nor-nork
Y21-289ED868,27205200,247320,110,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nor-nork
Y21-2977CD32,19648200,467814,42,,,1,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-5D235CAE,15114000,431829,35,,,1,1,,1,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,12,true,,nor-nork
Y21-872693DD,39296400,409338,96,,,3,1,,1,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-130FAE92,23074040,452432,51,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-B604F8C0,29220400,356346,82,,,3,1,,14,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,16,true,,nor-nork
Y21-6CD7310B,31739400,423192,75,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-02D27853,26701400,523557,51,,,3,1,,4,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,6,true,,nork-marash
Y21-97DFF2B2,37533100,605373,62,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,nork-marash
Y21-474DEBD3,55418000,543314,102,,,3,2,,3,0,,,,EURO_RENOVATION,,,,,MONOLITH,,14,true,,nork-marash
Y21-CC21E613,83127000,704466,118,,,4,2,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,nork-marash
Y21-5DAE49BF,64990200,419292,155,,,3,2,,2,2,,,,GOOD,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-ABC3CA35,57937000,463496,125,,,5,1,,4,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-3484463B,45342000,755700,60,,,3,1,,3,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-518DD68A,40304000,160574,251,,,5,3,,4,2,,,,GOOD,,,,,STONE,,4,false,,nork-marash
Y21-EB5DDB07,85646000,616158,139,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,4,false,,nork-marash
Y21-1893D029,75570000,680811,111,,,4,2,,5,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,nork-marash
Y21-6DBEDE8F,30228000,503800,60,,,2,2,,1,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-5FDF8D7D,49372400,470213,105,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,nork-marash
Y21-A838C50E,24182400,474165,51,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,nork-marash
Y21-CFF4CDD9,55418000,554180,100,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-CA4D7C06,41815400,696923,60,,,3,1,,2,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-76767C19,60456000,483648,125,,,5,1,,4,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,4,false,,nork-marash
Y21-BC335FDE,21159600,528990,40,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,nork-marash
Y21-16559CC1,40304000,160574,251,,,5,2,,4,2,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,nork-marash
Y21-C53E838C,37785000,581308,65,,,3,1,,3,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,10,true,,nork-marash
Y21-EC3B5471,35266000,542554,65,,,3,1,,9,1,,,,GOOD,,,,,NEW_BUILD,,11,true,,nork-marash
Y21-D9077062,46349600,594226,78,,,3,1,,10,0,,,,NEEDS_REPAIR,,,,,MONOLITH,,11,true,,nork-marash
Y21-7AB379BB,37785000,167190,226,,,4,2,,2,2,,,,GOOD,,,,,STONE,,2,false,,nork-marash
Y21-61A1BB2A,44334400,554180,80,,,3,1,,9,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,nork-marash
Y21-A3B6AC84,25693800,214115,120,,,4,1,,2,2,,,,EURO_RENOVATION,,,,,PANEL,,5,false,,nubarashen
Y21-8F0A9356,9320300,665736,14,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,nubarashen
Y21-394905F5,15114000,408486,37,,,2,2,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,3,false,,nubarashen
Y21-C6CADE92,17633000,232013,76,,,3,1,,1,1,,,,GOOD,,,,,PANEL,,9,true,,nubarashen
Y21-7B867526,25190000,322949,78,,,3,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-2059491F,21411500,271032,79,,,3,1,,9,1,,,,GOOD,,,,,PANEL,,9,true,,nubarashen
Y21-C8361BCC,9572200,265894,36,,,1,1,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,3,false,,nubarashen
Y21-EEADFDC0,23678600,328869,72,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-18BC4914,26197600,311876,84,,,3,2,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-53FED7EA,24182400,249303,97,,,4,1,,3,2,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-07336113,22671000,323871,70,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,1,false,,nubarashen
Y21-B620DA18,23174800,220712,105,,,4,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-89DE7440,14358300,319073,45,,,1,1,,4,1,,,,GOOD,,,,,NEW_BUILD,,5,false,,nubarashen
Y21-14EF7976,26197600,272892,96,,,4,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-E34929E5,25190000,206475,122,,,4,1,,2,2,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-3F237561,24182400,249303,97,,,4,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-06C548D4,16625400,332508,50,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-803D89AF,20152000,268693,75,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nubarashen
Y21-3F4199DB,14610200,280965,52,,,2,2,,2,1,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-AE01FC60,23678600,303572,78,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-C19D2C6E,24938100,337001,74,,,2,1,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-737DB3B0,17633000,367354,48,,,2,2,,1,1,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-B7AA95F4,136026000,839667,162,,,4,3,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,nubarashen
Y21-CE9728E6,20152000,237082,85,,,3,1,,4,1,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-DE26DAD2,25190000,322949,78,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-A2823D33,22671000,129549,175,,,4,3,,1,2,,,,GOOD,,,,,STONE,,1,false,,nubarashen
Y21-8CB72D48,26701400,267014,100,,,4,1,,4,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nubarashen
Y21-7FE5E5C2,18640600,282433,66,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nubarashen
Y21-37D4C75F,20152000,258359,78,,,3,2,,1,0,,,,GOOD,,,,,NEW_BUILD,,5,false,,nubarashen
Y21-0CCB9D39,25693800,383490,67,,,2,2,,5,2,,,,GOOD,,,,,STONE,,5,false,,nubarashen
Y21-0859621C,15114000,328565,46,,,2,1,,3,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nubarashen
Y21-4281B07D,16121600,343013,47,,,1,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nubarashen
Y21-FC9165A0,50380000,503800,100,,,3,1,,2,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nubarashen
Y21-EA35035E,25190000,239905,105,,,4,1,,5,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,nubarashen
